"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn"
"8755-IWJHN","Male",1,"Yes","No",69,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",95.35000000000001,6382.0,"No"
"0325-XBFAC","Male",0,"No","No",8,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",94.7,740.3000000000001,"Yes"
"0929-PECLO","Female",1,"No","No",63,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",89.60000000000001,5538.8,"No"
"3680-CTHUH","Male",0,"No","No",60,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",116.60000000000001,7049.5,"No"
"1202-KKGFU","Female",0,"Yes","No",12,"Yes","No","DSL","Yes","No","No","Yes","No","No","Month-to-month","No","Bank transfer (automatic)",54.2,690.5,"No"
"6112-KTHFQ","Female",0,"No","No",13,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",19.3,279.3,"No"
"2462-XIIJB","Male",0,"No","No",5,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","No","Month-to-month","Yes","Electronic check",92.5,452.7,"Yes"
"4760-XOHVN","Female",0,"Yes","Yes",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.45,19.45,"Yes"
"1820-DJFPH","Female",0,"Yes","Yes",72,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",24.05,1709.15,"No"
"9426-SXNHE","Female",0,"No","No",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",18.75,53.15,"No"
"1269-FOYWN","Male",0,"Yes","Yes",44,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",20.0,860.85,"No"
"9470-YFUYI","Male",1,"Yes","No",71,"Yes","No","DSL","Yes","Yes","No","Yes","Yes","No","One year","Yes","Bank transfer (automatic)",71.0,5012.1,"No"
"7817-BOQPW","Female",0,"No","No",2,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",75.55,166.3,"Yes"
"7402-EYFXX","Male",1,"No","No",26,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",93.60000000000001,2404.1,"No"
"1853-UDXBW","Male",0,"Yes","Yes",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.0,70.0,"Yes"
"5458-CQJTA","Male",0,"Yes","Yes",65,"Yes","No","DSL","Yes","No","No","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",74.8,4820.150000000001,"Yes"
"1230-QAJDW","Male",0,"No","No",3,"Yes","Yes","DSL","No","No","No","Yes","Yes","No","Month-to-month","Yes","Mailed check",65.25,209.9,"No"
"5032-MIYKT","Female",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",70.7,70.7,"No"
"7396-VJUZB","Male",0,"Yes","Yes",4,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",45.25,155.35,"No"
"9717-QEBGU","Male",0,"No","No",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.3,144.0,"No"
"5172-RKOCB","Male",0,"Yes","No",72,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",108.95,7875.0,"No"
"6509-TSGWN","Female",0,"Yes","Yes",37,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",26.45,911.6,"No"
"3178-CIFOT","Female",0,"No","No",23,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Credit card (automatic)",19.650000000000002,478.1,"No"
"2091-MJTFX","Female",0,"Yes","Yes",30,"No","No phone service","DSL","No","No","No","Yes","Yes","Yes","Month-to-month","No","Credit card (automatic)",51.2,1561.5,"Yes"
"4530-NDRKU","Female",0,"Yes","Yes",42,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Electronic check",19.05,761.85,"No"
"5985-TBABQ","Female",0,"No","No",32,"Yes","Yes","DSL","Yes","No","No","No","Yes","Yes","One year","No","Mailed check",74.75,2282.9500000000003,"No"
"6743-HHQPF","Male",0,"Yes","No",42,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",25.1,1097.15,"No"
"8455-HIRAQ","Female",0,"No","No",8,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",44.45,369.3,"No"
"9415-ZNBSX","Female",0,"Yes","Yes",70,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",89.0,6293.2,"No"
"4018-KJYUY","Male",0,"No","Yes",22,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",20.150000000000002,432.5,"No"
"0722-TROQR","Female",1,"No","No",4,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.9,321.75,"Yes"
"3884-UEBXB","Female",0,"Yes","Yes",67,"No","No phone service","DSL","Yes","Yes","No","No","No","No","Two year","No","Bank transfer (automatic)",36.15,2434.4500000000003,"No"
"8780-RSYYU","Female",0,"No","No",25,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Credit card (automatic)",19.2,532.1,"No"
"5537-UXXVS","Female",0,"Yes","No",20,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",19.25,375.25,"No"
"8741-LQOBK","Female",0,"Yes","Yes",46,"No","No phone service","DSL","Yes","Yes","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",35.050000000000004,1620.25,"No"
"8082-GHXOP","Male",0,"No","Yes",13,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",44.0,659.35,"No"
"6402-ZFPPI","Female",1,"No","No",25,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes","Month-to-month","Yes","Mailed check",102.8,2660.2000000000003,"Yes"
"7486-KSRVI","Male",0,"No","No",43,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","One year","Yes","Electronic check",100.0,4211.55,"Yes"
"3011-WQKSZ","Male",0,"No","Yes",19,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Electronic check",20.0,377.55,"No"
"8443-WVPSS","Male",0,"Yes","No",10,"Yes","No","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",99.85000000000001,990.9,"Yes"
"3006-XIMLN","Female",0,"No","Yes",2,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",94.2,193.8,"Yes"
"8218-FFJDS","Female",0,"Yes","No",72,"Yes","Yes","DSL","Yes","Yes","No","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",86.4,6058.95,"No"
"1986-PHGZF","Male",1,"No","No",18,"Yes","Yes","DSL","Yes","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",58.4,964.9,"No"
"0504-HHAPI","Female",1,"No","No",27,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","No","Credit card (automatic)",88.3,2467.75,"Yes"
"6305-YLBMM","Male",0,"No","No",69,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",104.05,7262.0,"Yes"
"0345-XMMUG","Female",0,"Yes","No",46,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",108.9,4854.3,"No"
"8024-XNAFQ","Female",1,"No","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","Yes","Two year","Yes","Bank transfer (automatic)",107.4,7748.75,"No"
"3647-GMGDH","Male",0,"Yes","No",22,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",94.7,1914.9,"Yes"
"2832-SCUCO","Female",0,"No","No",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",19.900000000000002,57.4,"No"
"7036-ZZKBD","Male",0,"Yes","No",31,"Yes","No","DSL","No","No","Yes","Yes","No","Yes","Month-to-month","Yes","Credit card (automatic)",66.4,2019.8,"No"
"0594-UFTUL","Male",0,"Yes","Yes",13,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",19.85,252.0,"No"
"9128-CPXKI","Female",0,"No","No",59,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Two year","No","Electronic check",95.8,5655.45,"No"
"8166-ZZTFS","Female",1,"Yes","No",66,"Yes","Yes","DSL","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",80.55,5265.1,"Yes"
"5855-EIBDE","Female",0,"Yes","No",49,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","Yes","Two year","No","Credit card (automatic)",106.65,5174.35,"No"
"5956-YHHRX","Male",1,"No","No",21,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",104.35000000000001,2271.85,"No"
"2956-GGUCQ","Male",1,"Yes","No",24,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",78.85000000000001,1772.25,"Yes"
"1928-BXYIV","Male",0,"No","No",1,"Yes","Yes","DSL","Yes","Yes","No","No","No","No","Month-to-month","No","Electronic check",61.15,61.15,"No"
"0961-ZWLVI","Male",0,"No","Yes",49,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",109.2,5290.45,"No"
"4007-NHVHI","Female",1,"No","No",56,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",96.85000000000001,5219.650000000001,"No"
"7816-VGHTO","Female",0,"Yes","Yes",6,"No","No phone service","DSL","No","Yes","Yes","Yes","No","No","Two year","No","Mailed check",40.550000000000004,217.5,"No"
"7544-ZVIKX","Male",0,"Yes","Yes",58,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",105.05,6004.85,"No"
"0016-QLJIS","Female",0,"Yes","Yes",65,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Mailed check",90.45,5957.900000000001,"No"
"7508-DQAKK","Female",0,"No","No",64,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",86.4,5442.05,"No"
"9356-AXGMP","Male",0,"Yes","No",38,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",110.7,4428.6,"No"
"0362-ZBZWJ","Male",0,"No","No",36,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",84.9,3067.2000000000003,"Yes"
"8979-CAMGB","Male",1,"No","No",64,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year","No","Electronic check",102.10000000000001,6688.1,"No"
"4211-MMAZN","Male",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.25,20.25,"Yes"
"7581-EBBOU","Female",0,"No","No",60,"Yes","No","DSL","No","Yes","Yes","Yes","Yes","No","One year","Yes","Credit card (automatic)",70.15,4224.7,"No"
"1541-ETJZO","Male",0,"No","No",1,"Yes","Yes","DSL","No","No","Yes","Yes","No","No","Month-to-month","No","Mailed check",62.050000000000004,62.050000000000004,"Yes"
"2192-CKRLV","Female",0,"Yes","No",72,"No","No phone service","DSL","Yes","Yes","Yes","No","No","Yes","Two year","Yes","Electronic check",49.2,3580.9500000000003,"No"
"3154-HMWUU","Male",0,"Yes","No",60,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",20.5,1198.8,"No"
"6119-SPUDB","Male",0,"No","No",46,"No","No phone service","DSL","Yes","No","Yes","Yes","No","No","Two year","No","Mailed check",38.25,1755.3500000000001,"No"
"6522-OIQSX","Female",0,"Yes","Yes",69,"No","No phone service","DSL","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Credit card (automatic)",54.95,3772.5,"No"
"7813-ZGGAW","Male",1,"No","No",31,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",96.60000000000001,2877.9500000000003,"No"
"8748-HFWBO","Male",0,"Yes","Yes",19,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.900000000000002,357.7,"No"
"1052-QJIBV","Female",0,"Yes","Yes",71,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.900000000000002,1397.3,"No"
"1319-YLZJG","Male",0,"Yes","No",12,"Yes","No","Fiber optic","Yes","Yes","Yes","No","No","No","Month-to-month","Yes","Electronic check",84.60000000000001,959.9,"No"
"4106-HADHQ","Male",0,"Yes","Yes",39,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","One year","No","Credit card (automatic)",80.0,3182.9500000000003,"Yes"
"0723-FDLAY","Male",0,"No","No",44,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",85.25,3704.15,"No"
"3050-RLLXC","Female",0,"Yes","Yes",56,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Credit card (automatic)",81.25,4620.400000000001,"No"
"9298-WGMRW","Female",0,"Yes","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",115.5,8312.75,"No"
"2369-UAPKZ","Male",0,"No","No",5,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","No","Mailed check",104.10000000000001,541.9,"Yes"
"3088-LHEFH","Female",0,"No","No",11,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",79.0,929.3000000000001,"No"
"2778-OCLGR","Male",1,"Yes","No",24,"No","No phone service","DSL","Yes","No","No","No","No","Yes","Month-to-month","No","Bank transfer (automatic)",39.1,971.3000000000001,"Yes"
"8544-JNBOX","Male",0,"No","No",72,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",20.8,1521.2,"No"
"6681-ZSEXG","Male",0,"Yes","No",56,"Yes","Yes","DSL","No","Yes","Yes","No","No","No","Two year","No","Credit card (automatic)",59.5,3389.25,"No"
"6139-ZZRBQ","Male",1,"No","No",64,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",20.05,1198.05,"No"
"6116-RFVHN","Female",0,"Yes","No",34,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.45,3414.65,"No"
"0637-KVDLV","Male",0,"No","No",2,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",76.5,162.45000000000002,"Yes"
"8884-FEEWR","Male",0,"No","No",35,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",20.6,754.0,"No"
"6633-MPWBS","Male",0,"No","No",5,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",49.2,216.9,"Yes"
"0373-AIVNJ","Male",0,"No","No",9,"No","No phone service","DSL","Yes","Yes","Yes","No","No","No","One year","No","Mailed check",39.550000000000004,373.0,"No"
"1682-VCOIO","Male",0,"No","No",23,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20.45,481.1,"No"
"5729-KLZAR","Female",0,"Yes","Yes",4,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",80.85000000000001,302.75,"Yes"
"2072-ZVJJX","Male",0,"Yes","No",68,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",25.25,1728.2,"No"
